Share Names,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover in Lacs,Deliverable Qty,% Dly Qt to Traded Qty
Share6,14-Sep-16,318.05,317.1,323.25,317.1,319.9,319.85,320.17,2004656,641821359,1254451,62.58
Share6,15-Sep-16,319.85,319.05,325,316.9,321.55,322.7,321.35,2074012,666480820.2,940330,45.34
Share6,16-Sep-16,322.7,322.1,326.5,321.1,322.75,323.6,323.66,3230892,1045700784,2356719,72.94
Share6,19-Sep-16,323.6,323,325,321.05,324,324.15,323.38,1529681,494664610.9,661090,43.22
Share6,20-Sep-16,324.15,324,324,317.7,319.7,319.2,319.73,2739997,876061397.1,1598052,58.32
Share6,21-Sep-16,319.2,320.4,323,318.8,322,321.85,320.91,1663305,533772975.1,645016,38.78
Share6,22-Sep-16,321.85,323.6,327.95,322.65,326,327,325.69,1480515,482184258.5,497314,33.59
Share6,23-Sep-16,327,326,330,324,326.9,326.95,327.99,2135834,700527233.2,1177247,55.12
Share6,26-Sep-16,326.95,326,328.7,319.1,319.65,320.35,321.1,2155103,692007530.3,938922,43.57
Share6,27-Sep-16,320.35,321.9,321.9,314.05,315,314.8,316.21,2244406,709713753.4,1095643,48.82
Share6,28-Sep-16,314.8,313.55,323.45,311.1,322.5,321.75,318.5,2941322,936808182.2,1267296,43.09
Share6,29-Sep-16,321.75,322.5,323.7,314.1,315.5,315.7,316.56,6256119,1980462838,4362401,69.73
Share6,30-Sep-16,315.7,315.75,316.5,308.1,313.5,314,311.93,5727632,1786600452,3679940,64.25
Share6,3-Oct-16,314,314,320,314,318,318.7,317.89,1507552,479239488.3,725652,48.13
Share6,4-Oct-16,318.7,317.5,324.85,316.1,323.3,324,321.1,2621167,841661589.6,1484209,56.62
Share6,5-Oct-16,324,322,326.15,320.6,322,321.7,323.88,1297532,420246969.7,627342,48.35
Share6,6-Oct-16,321.7,324.95,325.25,319.1,321.45,322.3,322.36,1569393,505909857.9,587548,37.44
Share6,7-Oct-16,322.3,322.6,324.45,317.2,319.35,319.45,320.11,1331294,426154014.5,516789,38.82
Share6,10-Oct-16,319.45,318.1,319.9,315,315.55,315.9,316.28,2421849,765983978.3,1514442,62.53
Share6,13-Oct-16,315.9,312.95,313.9,305.5,306.45,306.75,309.9,3100457,960833883.9,1963986,63.35
Share6,14-Oct-16,306.75,307.9,307.9,302.4,305.8,305.4,304.32,4894941,1489636480,3505421,71.61
Share6,17-Oct-16,305.4,305.4,305.85,296.25,301.5,301.3,300.35,3406493,1023133931,1596078,46.85
Share6,18-Oct-16,301.3,302,308,297.05,307.9,306.65,301.91,4599085,1388495945,2840771,61.77
Share6,19-Oct-16,306.65,306.65,309.45,304,307.05,306.95,306.76,4572957,1402806488,2861391,62.57
Share6,20-Oct-16,306.95,307.1,310.5,305,309.6,309.1,308.22,4768039,1469609145,3533536,74.11
Share6,21-Oct-16,309.1,311.4,311.4,305.6,309.2,309.75,308.3,2129413,656507090.6,1401174,65.8
Share6,24-Oct-16,309.75,306.35,308,303.65,306.4,306.65,306.18,1969377,602991199.3,906506,46.03
Share6,25-Oct-16,306.65,303.5,312.4,301.7,311.4,311.8,306.83,3627374,1112973226,1897154,52.3
Share6,26-Oct-16,311.8,315,322.9,314.8,316.75,317.7,318.91,5893311,1879447709,2351077,39.89
Share6,27-Oct-16,317.7,314.55,325.65,313.6,322.65,323.1,321,5061205,1624633768,2967913,58.64
Share6,28-Oct-16,323.1,322.95,322.95,318.25,318.95,318.85,319.54,1411617,451073532.3,643950,45.62
Share6,30-Oct-16,318.85,319,321.5,318.05,318.7,318.7,319.44,195586,62478174.95,78566,40.17
Share6,1-Nov-16,318.7,318,320.7,316.25,317,317.45,317.79,2161829,687010392.9,1386160,64.12
Share6,2-Nov-16,317.45,315.5,315.6,308.65,309.4,309.6,312.9,2002267,626519299.9,1320687,65.96
Share6,3-Nov-16,309.6,309,315.35,305.3,309.75,308.95,310,2693912,835118518.9,1299500,48.24
Share6,4-Nov-16,308.95,309.75,310.55,304.05,305.5,306.7,306.72,2141519,656843480.1,1172263,54.74
Share6,7-Nov-16,306.7,311.9,311.9,303.7,304.9,305.6,306.29,1664774,509901056.6,1064440,63.94
Share6,8-Nov-16,305.6,306.6,306.75,301,304.2,304.9,303.95,1376855,418497097.7,587767,42.69
Share6,9-Nov-16,304.9,288,305,283.05,300.65,301,296.83,5110029,1516810910,2942012,57.57
Share6,10-Nov-16,301,305,314.1,303.25,309.9,308.65,309.89,2875894,891214642,1679461,58.4
Share6,11-Nov-16,308.65,304,307.95,298.35,302.2,301.4,301.46,1699888,512442351.1,823174,48.43
Share6,15-Nov-16,301.4,303,304.9,294,304,302.65,299.26,2806881,839988929.2,1700998,60.6
Share6,16-Nov-16,302.65,305.05,311.35,303.3,308,309.65,308.22,2475716,763056713.4,1555627,62.84
Share6,17-Nov-16,309.65,311.4,315.6,295.15,298.55,297.15,302.74,3818257,1155958111,1666046,43.63
Share6,18-Nov-16,297.15,298.4,304.45,295.25,303.2,303.75,300.87,3281707,987371293.8,1913094,58.3
Share6,21-Nov-16,303.75,304.4,305.55,297.45,300,299.5,299.59,1645883,493086286,906313,55.07
Share6,22-Nov-16,299.5,301,305.45,295,304.95,303.95,300.24,2998820,900361970.2,1902855,63.45
Share6,23-Nov-16,303.95,305.45,308.25,299.15,301,300.55,301.98,1775708,536229123,806697,45.43
Share6,24-Nov-16,300.55,301,304.7,298.4,300.6,302.4,301.14,4321906,1301506127,3204306,74.14
Share6,25-Nov-16,302.4,302.9,306,298.65,301.25,301,300.86,1891865,569192333.5,932203,49.27
Share6,28-Nov-16,301,301,321.2,301,321.2,318.8,314.22,4403979,1383809184,2048696,46.52
Share6,29-Nov-16,318.8,320.8,326,316.8,324.8,324.85,322.96,4070382,1314564169,2577190,63.32
Share6,30-Nov-16,324.85,325,326.8,323.8,324.4,324.6,324.9,4500415,1462207334,3427624,76.16
Share6,1-Dec-16,324.6,324,324.8,313.55,319.55,318.2,319.04,6420823,2048478722,2502829,38.98
Share6,2-Dec-16,318.2,315,321.3,314.3,318.45,318.6,318.57,1654720,527152021.8,470897,28.46
Share6,5-Dec-16,318.6,317.5,328.65,317.5,327.7,326.75,325.23,2236218,727293813.7,903454,40.4
Share6,6-Dec-16,326.75,326.9,331.95,324.75,326,328.85,329.62,2832195,933543466.5,1400680,49.46
Share6,7-Dec-16,328.85,329.7,334.95,325.1,328.05,328.15,329.81,2613278,861895569.8,1313639,50.27
Share6,8-Dec-16,328.15,330.8,334,328.4,333.7,332.45,331.95,1857785,616688152.8,947775,51.02
Share6,9-Dec-16,332.45,334.15,337.45,329.1,331.9,332,332.19,2385084,792305649.4,1388423,58.21
Share6,12-Dec-16,332,329.5,330,326.55,327.45,329.15,328.83,698605,229724713.5,294437,42.15
Share6,13-Dec-16,329.15,326,330.95,326,330,330,329.37,958820,315803677.8,475622,49.6
Share6,14-Dec-16,330,328.1,329.75,321.5,323.75,322.6,325.41,1335121,434465276.3,699692,52.41
Share6,15-Dec-16,322.6,320.8,322.35,317.5,318.55,318.45,319.21,2769795,884141499.2,1549127,55.93
Share6,16-Dec-16,318.45,319,319.6,308.45,309.6,310.25,312.27,3967065,1238795164,2970275,74.87
Share6,19-Dec-16,310.25,310.4,311.5,304.1,306,305.5,306.95,3718597,1141432623,2536128,68.2
Share6,20-Dec-16,305.5,306,306.75,299.1,303.35,302.55,301.56,3241008,977365715.8,2244986,69.27
Share6,21-Dec-16,302.55,304.1,306.35,300,301,301.7,303.11,2389833,724372712.8,1555882,65.1
Share6,22-Dec-16,301.7,299.5,300.95,290.25,293.5,292.25,294.89,2844538,838813074.1,1900129,66.8
Share6,23-Dec-16,292.25,295.4,297.15,291.15,296.5,295.55,294.61,1845279,543644245.2,976737,52.93
Share6,26-Dec-16,295.55,294.5,297,288.7,296,296.1,293.69,2451002,719843402.4,1567855,63.97
Share6,27-Dec-16,296.1,296,300.8,291.15,300.3,299.6,295.81,2296599,679366189.5,1388504,60.46
Share6,28-Dec-16,299.6,299,303.1,296.8,298.95,299.5,299.58,2613061,782816811.5,1434665,54.9
Share6,29-Dec-16,299.5,301.4,304.45,297.5,304,303,301.65,3200839,965518473.6,1909780,59.66
Share6,30-Dec-16,303,301.3,307.1,300.1,305.65,305.65,302.86,1761999,533635195.9,1032913,58.62
Share6,2-Jan-17,305.65,303.1,312,303.1,310.3,311,309.79,1480996,458799031.3,651892,44.02
Share6,3-Jan-17,311,311.95,313.95,300,300.95,304.45,307.15,2961851,909723129.4,1632981,55.13
Share6,4-Jan-17,304.45,302.4,315.2,299.15,313.4,313.9,305.47,5205848,1590236922,2848903,54.73
Share6,5-Jan-17,313.9,313.15,323,310.05,323,321.1,317.63,3846820,1221853324,2336648,60.74
Share6,6-Jan-17,321.1,319.15,330,318.3,320,319.75,322.43,2394583,772089860.9,1346470,56.23
Share6,9-Jan-17,319.75,320.6,321.4,316.2,320,317.95,318.3,2374918,755938626.5,1715151,72.22
Share6,10-Jan-17,317.95,319,321,317.05,319.25,320.1,319.29,953689,304500437.6,525107,55.06
Share6,11-Jan-17,320.1,321.1,324.65,318.8,322.95,322.75,321.95,2352071,757243131.8,1361594,57.89
Share6,12-Jan-17,322.75,323.45,325.35,320,322,321.8,322.5,1514369,488386699.4,538909,35.59
Share6,13-Jan-17,321.8,322.4,325,316,320.9,320.2,320.65,2356032,755471350.6,1070601,45.44
Share6,16-Jan-17,320.2,320,323.4,317.3,318.05,318.6,319.88,1686878,539591842.6,940546,55.76
Share6,17-Jan-17,318.6,318.9,319.8,317.1,317.8,318.5,318.17,1848476,588122137.3,1277159,69.09
Share6,18-Jan-17,318.5,318,318.8,311.25,314,313.9,313.75,3307754,1037798085,2330257,70.45
Share6,19-Jan-17,313.9,314,322.6,311,316.85,317.1,318.19,2277346,724638450.1,1012692,44.47
Share6,20-Jan-17,317.1,314.05,327.5,314.05,320.7,320.55,321.95,3411157,1098232726,1610691,47.22
Share6,23-Jan-17,320.55,321,322,315.4,319.7,319.65,318.68,1789247,570193841.7,836568,46.76
Share6,24-Jan-17,319.65,318,319,314.65,316.2,316.5,316.21,2157238,682142148.1,977090,45.29
Share6,25-Jan-17,316.5,305,314.7,305,312.3,311.35,309.82,13456858,4169175949,6097001,45.31
Share6,27-Jan-17,311.35,310.3,328,310.3,327.55,323.75,319.2,3191346,1018683098,1258272,39.43
Share6,30-Jan-17,323.75,323.1,369.95,322.1,346.4,345.65,349.85,20946162,7327928573,7095457,33.87
Share6,31-Jan-17,345.65,349.05,353,343.05,348.5,348.2,348.73,10573672,3687307963,5281756,49.95
Share6,1-Feb-17,348.2,346,349.9,340.15,345.25,345.1,345.96,3698745,1279615427,1753044,47.4
Share6,2-Feb-17,345.1,345,359.8,344.25,353.4,353.3,354.1,6277232,2222768548,3392529,54.04
Share6,3-Feb-17,353.3,353.3,362,352.2,353.5,353.8,355.18,2399709,852337088.4,1004481,41.86
Share6,6-Feb-17,353.8,354,356.95,352.65,355.6,355.25,354.78,1355896,481050410.4,705460,52.03
Share6,7-Feb-17,355.25,354.2,358.8,350.8,353.8,353.15,354.43,3660915,1297555060,2757625,75.33
Share6,8-Feb-17,353.15,355,355.85,346.9,352,352.2,350.57,4405681,1544508031,3519709,79.89
Share6,9-Feb-17,352.2,352.05,357,350.8,356,355.25,354.39,1842114,652828725.7,994683,54
Share6,10-Feb-17,355.25,357,360.4,355.05,356.45,357.55,357.3,1986275,709695120.8,1252170,63.04
Share6,13-Feb-17,357.55,353.45,360,353.35,358,358.05,357.12,3306745,1180920833,2516321,76.1
Share6,14-Feb-17,358.05,357.5,369.9,355,368.65,368.95,363.89,4271242,1554260831,2596541,60.79
Share6,15-Feb-17,368.95,369.9,372.5,360.1,364.75,365.3,366.54,3582028,1312968506,1467085,40.96
Share6,16-Feb-17,365.3,361.3,368.9,360.3,365.85,365.7,366.18,3650069,1336585770,2583794,70.79
Share6,17-Feb-17,365.7,367,372.2,362.3,370,369.5,367.01,2299853,844073253,1172526,50.98
Share6,20-Feb-17,369.5,370.15,379,370.15,373.9,375.35,376.4,3493398,1314922337,1848600,52.92
Share6,21-Feb-17,375.35,372.1,377.9,359.5,360.85,362.85,366.94,6334134,2324234137,2575354,40.66
Share6,22-Feb-17,362.85,362.9,372.5,359.1,361.8,361,364.31,6787592,2472799106,3692927,54.41
Share6,23-Feb-17,361,371,401,363.7,366.4,366.25,378.59,35600168,13477887309,13362113,37.53
Share6,27-Feb-17,366.25,367,367.45,352.55,356.6,355.7,358.03,9082281,3251744517,5176833,57
Share6,28-Feb-17,355.7,357,373.1,356.4,368.55,365.15,362.76,12156357,4409890539,5578756,45.89
Share6,1-Mar-17,365.15,368.55,368.85,361.45,362.7,362.75,363.2,3448583,1252522366,1884673,54.65
Share6,2-Mar-17,362.75,364,366,352.2,355.35,356.85,359.34,4197805,1508449610,2081236,49.58
Share6,3-Mar-17,356.85,356.85,361.5,353.3,356.4,356.15,356.52,3624580,1292227676,1975795,54.51
Share6,6-Mar-17,356.15,360,364,357.2,361.15,361.5,360.49,2976688,1073065174,1259542,42.31
Share6,7-Mar-17,361.5,361,362.45,356.35,360.2,361.1,359.91,2858176,1028694256,1812201,63.4
Share6,8-Mar-17,361.1,360.2,364.1,358.5,360.3,360.7,361.02,2725867,984100226,1532622,56.23
Share6,9-Mar-17,360.7,359.85,361.9,356.65,361.6,360.2,359.82,1175441,422947616.6,521956,44.41
Share6,10-Mar-17,360.2,360.85,366.5,359.95,364.9,364.9,363.52,2090743,760023113.4,1130841,54.09
Share6,14-Mar-17,364.9,366,369.8,358.6,362.25,361.1,361.53,5336687,1929365490,3377399,63.29
Share6,15-Mar-17,361.1,360,366.15,356.2,362.2,363.2,361.76,6660091,2409358847,3548789,53.28
Share6,16-Mar-17,363.2,364,365.6,359.1,360.6,360.65,360.71,2407103,868268433.6,979900,40.71
Share6,17-Mar-17,360.65,361.15,363,344,344.6,346.85,350.41,5748783,2014422625,3006068,52.29
Share6,20-Mar-17,346.85,346,352.3,339.25,349.5,349.4,346.31,4270022,1478767838,1324600,31.02
Share6,21-Mar-17,349.4,349,351.8,345.05,351.5,349.9,348.16,2263133,787933426.3,1124932,49.71
Share6,22-Mar-17,349.9,347,348.5,325.8,338,338.2,338.83,8071204,2734797960,4917086,60.92
Share6,23-Mar-17,338.2,338.8,341.7,335.55,338.05,338.5,338.45,4291861,1452573865,3037352,70.77
Share6,24-Mar-17,338.5,341.4,347.7,338.2,339.05,340.5,341.99,4784560,1636274017,2236447,46.74
Share6,27-Mar-17,340.5,340,341.85,335.15,339.65,338.7,338.52,2895389,980142628.9,1689697,58.36
Share6,28-Mar-17,338.7,340.9,343.5,338.6,340,340.75,341.04,2087407,711891734.8,1139023,54.57
Share6,29-Mar-17,340.75,342.5,346.4,341.2,345.6,344.85,343.38,8855391,3040765114,7207668,81.39
Share6,30-Mar-17,344.85,344.85,352.4,342.2,347.7,351.2,349.03,3916104,1366820998,2601698,66.44
Share6,31-Mar-17,351.2,350,352.3,345,348.25,350.05,347.96,5215911,1814949026,3579248,68.62
Share6,3-Apr-17,350.05,346,346,336.25,342,341.8,340.11,6609750,2248026145,3998722,60.5
Share6,5-Apr-17,341.8,342.95,347.25,339.1,343.15,344.5,343.74,4230271,1454117678,2596540,61.38
Share6,6-Apr-17,344.5,343,343,337.6,341.6,341.8,340.93,2174170,741239067.8,845228,38.88
Share6,7-Apr-17,341.8,344.05,350.45,341.75,344.85,344.7,348.05,5720486,1991025746,3220944,56.31
Share6,10-Apr-17,344.7,348.3,348.4,342.05,345.2,345.7,345.4,1381119,477038977.4,592569,42.9
Share6,11-Apr-17,345.7,343,355.75,342.85,350.7,350.2,350.07,2097727,734352786.7,1084689,51.71
Share6,12-Apr-17,350.2,347,353.9,345.35,352.3,350.8,350,2279495,797825212.6,1125534,49.38
Share6,13-Apr-17,350.8,350,353.5,339.25,341.9,340.25,342.89,5907728,2025686027,2983609,50.5
Share6,17-Apr-17,340.25,342.8,343.3,338.4,340.55,341.3,340.65,1882937,641413141.7,548659,29.14
Share6,18-Apr-17,341.3,340,343.35,336.3,339.3,338.8,339.56,5561549,1888456043,3129213,56.27
Share6,19-Apr-17,338.8,339.4,341.75,332.75,341,339.95,337.36,2504964,845080005.9,1515310,60.49
Share6,20-Apr-17,339.95,342,343.8,338.05,341.55,342.75,341.09,1890096,644694003.3,1187548,62.83
Share6,21-Apr-17,342.75,342,346,340.3,342,342.8,343.35,1352040,464217602.4,478579,35.4
Share6,24-Apr-17,342.8,344,346.45,338.65,346,344.65,342.25,1340716,458863008.1,660817,49.29
Share6,25-Apr-17,344.65,343,359.8,341.4,353.35,353.95,352.14,4278330,1506560119,1944747,45.46
Share6,26-Apr-17,353.95,353.95,360,352,356.45,357.55,356.91,2949212,1052591345,1740873,59.03
Share6,27-Apr-17,357.55,354.25,361.95,353.75,355,357.9,358,4486798,1606253803,2836392,63.22
Share6,28-Apr-17,357.9,355.3,357.9,350.5,355,355.5,354.59,2690876,954167364.8,1729174,64.26
Share7,30-Apr-15,755.95,756.05,783.15,751.55,764.1,764.75,768.69,2039936,1568083548,1023742,50.19
Share7,4-May-15,764.75,775,792.4,764,790,783.7,774.14,1041216,806045970,443274,42.57
Share7,5-May-15,783.7,785,787.15,768,774,777.3,778.01,944901,735139381.3,443501,46.94
Share7,6-May-15,777.3,770.3,771,738.7,744.75,748.2,748.87,1508176,1129421519,721407,47.83
Share7,7-May-15,748.2,740.25,756.5,720.35,727.8,729.95,736.98,1305842,962384295.4,558198,42.75
Share7,8-May-15,729.95,744.9,758.35,737.3,745.2,748.05,749.77,1110210,832402160.8,532454,47.96
Share7,11-May-15,748.05,752.8,754,745,750.5,750.8,749.6,766006,574198970.5,375639,49.04
Share7,12-May-15,750.8,751.5,752,723,727,725.9,729.49,1093698,797837141.8,649342,59.37
Share7,13-May-15,725.9,729.9,738.25,703.6,737.5,735.85,724.42,951663,689404195.7,365103,38.36
Share7,14-May-15,735.85,737.5,759.65,730,757,756.7,749.56,1440790,1079953339,852467,59.17
Share7,15-May-15,756.7,759.8,769.9,758,765.05,767.05,764.82,952260,728306783.7,473194,49.69
Share7,18-May-15,767.05,779.7,795,772.3,793.2,792.8,786.63,1596585,1255919464,701603,43.94
Share7,19-May-15,792.8,789.9,796.25,776.6,782.85,784.3,786.69,680420,535278195,216500,31.82
Share7,20-May-15,784.3,790,796,783.7,785.95,786.95,789.46,550826,434855667.7,161436,29.31
Share7,21-May-15,786.95,789,789,773.6,777.3,776.95,778.14,581258,452302578.9,218009,37.51
Share7,22-May-15,776.95,775,785,770.3,785,782.3,777.84,563485,438301695.9,164032,29.11
Share7,25-May-15,782.3,784,806,783,792.5,791.8,797.41,986328,786504854.1,237217,24.05
Share7,26-May-15,791.8,793.1,796.8,775,782,781.75,782.06,501651,392322064.2,187357,37.35
Share7,27-May-15,781.75,782.9,801.85,775.7,798.2,796.9,794.62,834003,662713025.4,295741,35.46
Share7,28-May-15,796.9,799.6,823.85,795.5,823,817.7,812.73,2928864,2380364079,857127,29.26
Share7,29-May-15,817.7,826.1,855,826.1,848.2,850.15,846.12,2342645,1982150545,876038,37.4
Share7,1-Jun-15,850.15,851.1,871.4,839.2,857.95,860.75,861.55,1314827,1132785440,388101,29.52
Share7,2-Jun-15,860.75,862.75,868.95,844.1,848.3,846.75,857.82,1115533,956922522.3,405209,36.32
Share7,3-Jun-15,846.75,847.2,850.9,832.7,840.95,839.2,840.71,1040405,874676974,459296,44.15
Share7,4-Jun-15,839.2,844.85,869.35,838.5,869.3,866.7,857.3,1512781,1296901193,641867,42.43
Share7,5-Jun-15,866.7,867,876.35,854,855.35,855.7,863.43,1084173,936105525.9,399791,36.88
Share7,8-Jun-15,855.7,856.5,859.9,839.95,841.5,843.05,847.87,946455,802471573,506804,53.55
Share7,9-Jun-15,843.05,838,854.1,836.9,849.4,849.4,848.49,1119864,950198888.6,519954,46.43
Share7,10-Jun-15,849.4,848.1,855.4,841.9,844.65,843.9,847.36,1035772,877674327.2,333458,32.19
Share7,11-Jun-15,843.9,849.5,862,838.5,844,842.4,851.15,1205111,1025730460,446601,37.06
Share7,12-Jun-15,842.4,842.4,854.25,830.25,839.9,837.5,844.72,1099401,928680754.7,436391,39.69
Share7,15-Jun-15,837.5,838,845.85,831.3,835,833.5,837.9,830887,696196676.8,330924,39.83
Share7,16-Jun-15,833.5,834,849.8,808.5,821.8,820.5,828.06,2289922,1896191485,720357,31.46
Share7,17-Jun-15,820.5,820,821.8,803,812,810.45,810.16,1359827,1101683612,497770,36.61
Share7,18-Jun-15,810.45,818.5,837.2,815.1,832.75,833.8,829.58,1389153,1152416255,493028,35.49
Share7,19-Jun-15,833.8,839,846.95,828.45,835.75,835.65,838.42,1771288,1485076891,1027222,57.99
Share7,22-Jun-15,835.65,842.9,851.2,839.1,845.8,846.15,845.75,1482182,1253559218,697321,47.05
Share7,23-Jun-15,846.15,852,865,846.15,861,860.85,858.97,1177873,1011753437,490769,41.67
Share7,24-Jun-15,860.85,862,868.95,845,849.4,848.4,859.22,1354112,1163479972,793450,58.6
Share7,25-Jun-15,848.4,848.4,866.65,848.3,858,858.35,859.76,1495202,1285511266,832876,55.7
Share7,26-Jun-15,858.35,857.95,873,856.05,861,862.05,865.09,1054561,912286038.7,412286,39.1
Share7,29-Jun-15,862.05,853.9,881.85,853,870.7,871.85,871.44,1677554,1461882145,513511,30.61
Share7,30-Jun-15,871.85,880.5,883.95,872.5,878.1,879.35,878.93,2036861,1790267421,1145608,56.24
Share7,1-Jul-15,879.35,885,896.15,881,890,887.95,887.86,1761200,1563696328,1072392,60.89
Share7,2-Jul-15,887.95,892.5,907.75,892.5,899.6,900,901.71,1893730,1707603895,1048498,55.37
Share7,3-Jul-15,900,904,914.8,896.55,904,902.85,905.76,1607073,1455622370,829131,51.59
Share7,6-Jul-15,902.85,903,935.5,903,933,930.85,927.27,2481800,2301309659,1108423,44.66
Share7,7-Jul-15,930.85,938,943.25,927.2,932.6,932.35,934.67,1718113,1605874421,776404,45.19
Share7,8-Jul-15,932.35,932.25,952.65,908.9,909.3,916.1,935.04,3507996,3280117234,1513467,43.14
Share7,9-Jul-15,916.1,912.55,916.75,863.25,868.95,866.65,883.62,3788217,3347352217,2383540,62.92
Share7,10-Jul-15,866.65,865,885.95,863.35,883,881.75,879.6,2257062,1985310521,1186553,52.57
Share7,13-Jul-15,881.75,885.05,913.9,880,913.4,909.3,898,1909655,1714870559,988502,51.76
Share7,14-Jul-15,909.3,914.65,932.8,909.75,926.75,926.95,922.51,2063248,1903370133,756781,36.68
Share7,15-Jul-15,926.95,929,929,912.1,921.7,917.65,918.67,1151908,1058228708,495521,43.02
Share7,16-Jul-15,917.65,923,941,923,941,938,935.81,1564665,1464221673,817216,52.23
Share7,17-Jul-15,938,942,950.6,935.05,939.9,939.65,942.98,1115957,1052319716,561460,50.31
Share7,20-Jul-15,939.65,948.4,968.3,942.7,965,963.4,953.49,2081474,1984654432,1168219,56.12
Share7,21-Jul-15,963.4,965,969.5,949.9,951.65,952.2,957.29,1051198,1006306584,557943,53.08
Share7,22-Jul-15,952.2,951,978,948.65,970.55,972.05,969.87,1166322,1131176098,428849,36.77
Share7,23-Jul-15,972.05,974.5,987,965.25,971,970.3,977.91,1487216,1454368211,564079,37.93
Share7,24-Jul-15,970.3,975,984.25,957,964,965.55,971.51,1629705,1583281177,672535,41.27
Share7,27-Jul-15,965.55,964.5,974,951.1,953.25,954.45,958.9,1023220,981167957.1,539679,52.74
Share7,28-Jul-15,954.45,957,965,942.15,947.3,944.95,950.01,1398955,1329024089,745713,53.31
Share7,29-Jul-15,944.95,949,959.5,937.6,948.1,949.3,949.49,1153572,1095309027,455911,39.52
Share7,30-Jul-15,949.3,953.5,955.25,943.15,944.85,947.2,948.83,1627215,1543946383,886955,54.51
Share7,31-Jul-15,947.2,950,951.75,917.95,933,926.75,931.88,1318994,1229142674,851919,64.59
Share7,3-Aug-15,926.75,934,940.75,904.5,909,908.8,917.55,1785649,1638422369,1077664,60.35
Share7,4-Aug-15,908.8,918,936.95,914.25,936.4,933.55,928.81,2292654,2129432525,1200326,52.36
Share7,5-Aug-15,933.55,939.8,951,927.7,927.7,930.6,939.13,1171454,1100153229,482304,41.17
Share7,6-Aug-15,930.6,934.8,947.7,932,939.5,938.6,941.7,1458033,1373032054,722361,49.54
Share7,7-Aug-15,938.6,942.5,963,927.75,958.95,955.5,945.77,1868407,1767084041,738584,39.53
Share7,10-Aug-15,955.5,960,979.55,941.05,943.1,946.7,962.32,1661539,1598932986,610220,36.73
Share7,11-Aug-15,946.7,949.7,949.9,914.25,928,925.25,927.76,1497228,1389072085,683486,45.65
Share7,12-Aug-15,925.25,928.8,931,864.5,868,870,881.58,2627343,2316223491,1075115,40.92
Share7,13-Aug-15,870,874.4,893.75,857.8,887.3,885.25,881.78,2099856,1851602161,967085,46.05
Share7,14-Aug-15,885.25,890,907.7,870.1,875,873.75,885.79,2383616,2111374746,495741,20.8
Share7,17-Aug-15,873.75,879,888,860.05,864.35,865.15,869.81,1587636,1380937534,656987,41.38
Share7,18-Aug-15,865.15,873.7,902,865.5,898.5,896.45,890.34,1998100,1778984890,837730,41.93
Share7,19-Aug-15,896.45,902.95,915.9,884,887,887.1,901.25,1625806,1465256307,486771,29.94
